target,prior,posterior_target,entropy,marginal_likelihood
opened,9.797373003752004e-05,0.1113387757699206,4.514227684173381,19.382420890998105
onto,8.150639405663745e-05,0.09044250159927932,4.559708954896702,19.850156386661336
waters,3.90234348454529e-05,0.05139720589023073,4.6599405760427155,16.723639698527165
Hawke,1.7436002803287467e-06,0.002673200478268034,4.692029806455697,14.366805724709193
Bay,7.431058337591563e-05,0.09444048262528634,4.479623119073514,17.331545513337804
east,0.0002006524132124,0.19351598676953646,4.277737988815402,22.838751412987143
coast,0.0001025403022002,0.11669375182876043,4.448953430339101,19.354939091479213
North,0.000303054334438,0.3088442525958465,3.863820168639375,21.613534574016203
Island,0.0001411485941218,0.2010454323359795,4.2268576314977935,15.464189582846299
Another,0.0007610953604609,0.5034633300598212,3.0262160288576654,33.29783903385016
possible,0.000316892431901,0.3115415215311056,3.862341175478865,22.40478340606544
route,6.47622961264963e-05,0.078823673317996,4.573355781229478,18.09715838373315
involved,0.0001743600280328,0.2020192914556508,4.241193514676984,19.01073489453912
squeezing,3.238114806324815e-06,0.0037039372566559183,4.63665601974849,19.256326465304504
an,0.0046911150399321,0.8288188914993897,1.2415883662773077,124.6697994294497
pipe,2.4631813484009275e-05,0.02956337037332381,4.665367433677751,18.352163177550114
under,0.0007431058337591,0.5026831327405498,3.0083283692324905,32.56125810305271
drain,1.6190574031624076e-05,0.022416276916670103,4.677639798722826,15.909025679489554
When,0.0032381148063248,0.8368657609869313,1.2077420854352607,85.22779679390445
we,0.0048018198196355,0.8256739149495592,1.2474899999342752,128.0979307872257
next,0.0006932886828926,0.45819591412333943,3.1936925581531144,33.32788222015837
morning,0.0002961352857066,0.28080191578953134,3.9129160763599278,23.22923518136096
empty,5.383019913078432e-05,0.07267091445209951,4.5693876675563185,16.315867893246246
really,0.001291094493291,0.663227347566836,2.215403911871532,42.87858273436424
surprised,6.628448684741822e-05,0.07616150351256187,4.599255822033385,19.169960083970278
launched,5.908867616669641e-05,0.07051492158418432,4.61434261476906,18.45729492717842
search,0.0001262034488618,0.1504931202285825,4.440286803847714,18.471382248695768
staff,0.0001660571695551,0.1815163431289806,4.244823961327526,20.15054127984939
pretty,0.0003321143391102,0.3204655687714555,3.801246094897109,22.827117304426146
sad,9.57596344434518e-05,0.0889584045111036,4.298024253970215,23.710478219386395
always,0.0007956906041182,0.5186159233399233,2.961813046827284,33.794280287400966
bit,0.0003238114806324,0.3019037375867758,3.784626461782292,23.62482345905113
surprise,7.777010774164726e-05,0.09071346049164553,4.541130588380801,18.883643163272218
Reiss,6.628448684741822e-07,0.0008742373693307917,4.6679805730109525,16.700418370225687
