target,prior,posterior_target,entropy,marginal_likelihood
accidentally,2.297124178845809e-05,0.020437636228771216,4.609958039171126,24.757034808429403
left,0.000577048664204,0.3562831609631552,3.6545484948778078,35.67483411135096
slightly,7.777010774164726e-05,0.09385925560144018,4.495383833251244,18.25073730931595
ajar,5.147772256208681e-07,0.0005079091790350247,4.501094877766583,22.324311944166787
Staff,0.0001660571695551,0.14775693165393208,4.328971922078312,24.754524368133037
middle,0.0002089552716901,0.19370944637807488,4.2575668354101,23.76005006768464
night,0.0005632105667411,0.42715002561645227,3.3199486626873043,29.042578812194105
aquarium,5.023229379042342e-06,0.00528017831552867,4.596411352057358,20.954593478698886
deserted,6.047248591298907e-06,0.005782392652893264,4.552279848020201,23.03536308318514
clambered,3.030543344380917e-07,0.0002612547498027265,4.55083114080078,25.55060122929439
top,0.0005147772256208,0.33164350860411007,3.536652406882034,34.18949160140905
glass,9.797373003752004e-05,0.11434902766581372,4.503656168968871,18.872176331642148
enclosure,5.63210566741111e-06,0.005562014460278452,4.6277652612784195,22.304038172126088
side,0.0004372838798284,0.28866135950525473,3.8263008093595148,33.36718997710287
floor,0.000120529828902,0.11475034816704718,4.452858647169084,23.13584399499191
Rob,3.099733831695549e-05,0.028414813365357987,4.473764769456042,24.02837574153709
Yarrell,0.0,0.0,4.567823394302957,20.277123456520847
national,0.0004483543577988,0.3121472759886391,3.7518996011270485,31.637828312707217
manager,0.0001291094493291,0.12975141336716872,4.410209362830682,21.917486643373483
Napier,1.8681431574950856e-06,0.0022039479535776348,4.535524539688371,18.670400674195527
Octopuses,3.722448217527245e-07,0.0003281329177283052,4.571506187437784,24.987550442651095
famous,9.57596344434518e-05,0.09628294708494983,4.504407000367984,21.9067485619329
artists,6.47622961264963e-05,0.07669664164139908,4.592979704103012,18.599047753525504
don,5.507562790244771e-05,0.052745846438509277,4.485096036576438,22.999373714383655
unhappy,1.5913812082365544e-05,0.018838852215193932,4.676310794691863,18.60649648360746
us,0.0015221907209219,0.5448732992802714,2.7247642620718557,61.5344556098574
or,0.0048018198196355,0.8060430672433615,1.349548715839622,131.21770325715482
lonely,2.4631813484009275e-05,0.02926590514560442,4.556686908200823,18.53869868265727
octopuses,3.722448217527245e-07,0.0003569174190562834,4.614981660753358,22.972366704067603
solitary,7.431058337591563e-06,0.008679697191146118,4.621311847481045,18.85779523036109
creatures,2.2417717889941028e-05,0.021447164683307953,4.611551484889379,23.023234240594867
such,0.0009575963444345,0.5184206664158754,2.885808394901252,40.68599979191062
curious,3.90234348454529e-05,0.04364942071626058,4.59780866183685,19.692090724563318
boy,0.0002048038424513,0.19089743450697022,4.223571088260883,23.631039579182136
know,0.0017436002803287,0.661422223544121,2.1834992120287455,58.06480424665326
happening,8.731839499106661e-05,0.09580221537900203,4.4979437687196056,20.075899423821717
outside,0.00024631813484,0.21432184189488912,4.1658201667211525,25.3148159036199
That,0.014114859412185,0.9358426653517954,0.528498112692018,332.2144624856648
just,0.0037224482175272,0.803411934074411,1.3850485118633906,102.05521583490453
personality,4.9125245993389295e-05,0.047323850211510324,4.582578755061114,22.86490946317112
One,0.0040822387515633,0.7972223346192199,1.4247167319143355,112.78822522012132
theory,0.0001050311597436,0.10812683146914685,4.417790480089112,21.395847968979048
slid,4.912524599338929e-06,0.004355468146343965,4.431961154530825,24.843610702173223
journey,6.185629565928172e-05,0.06828187550220927,4.487101850988434,19.953692989709065
three,0.0008344372770144,0.4632855555014431,3.15987011462617,39.67251713724558
four,0.0004691115039932,0.32265161491865135,3.703763023647655,32.02484667328175
meters,2.2417717889941028e-05,0.024653782133364083,4.672691104331739,20.028695541694336
sensing,6.047248591298907e-06,0.007829170904594193,4.651118558764021,17.01323369640282
hand,0.0003556391047972,0.27863526185936593,3.863856305013192,28.113715847870516
led,0.0001785114572717,0.1401103314474193,4.309452295478295,28.063430205015226
directly,0.0001098744938556,0.11484841778292809,4.4475473578832805,21.072530447971243
long,0.000893941096105,0.5412705864820808,2.8231721756237516,36.378039870785905
opened,9.797373003752004e-05,0.09835631284906696,4.522574786968377,21.940788048578565
onto,8.150639405663745e-05,0.08343176254436838,4.53986610988607,21.518157425858487
waters,3.90234348454529e-05,0.044899302002351024,4.660813614192074,19.14391347941732
Hawke,1.7436002803287467e-06,0.0020798528925679047,4.602175204640385,18.465417468568706
Bay,7.431058337591563e-05,0.07399865257209741,4.5407398696817145,22.119315231138746
east,0.0002006524132124,0.1564150052908596,4.344166121335776,28.256007203719495
coast,0.0001025403022002,0.10696506386715528,4.503713272710676,21.11530977821793
North,0.000303054334438,0.2553939369646328,3.976586868231903,26.13693970499743
Island,0.0001411485941218,0.17105084459955378,4.3338916895475075,18.175909553018336
Another,0.0007610953604609,0.43033431042125936,3.2774708512966617,38.956319581786055
possible,0.000316892431901,0.265501486078877,4.011183455930084,26.28994818442116
route,6.47622961264963e-05,0.06390042778577748,4.503463719218447,22.323551654546378
involved,0.0001743600280328,0.15438577518858743,4.3308688097937225,24.876224436834715
squeezing,3.238114806324815e-06,0.003864698465396082,4.651872094034298,18.455314343356125
an,0.0046911150399321,0.790491185452002,1.4617142301039108,130.71453150674225
pipe,2.4631813484009275e-05,0.029403698446532525,4.600607776699289,18.45182156782629
under,0.0007431058337591,0.4426647171685017,3.2597121913890654,36.97605567914648
drain,1.6190574031624076e-05,0.017776392065500288,4.668731172315277,20.061502007371317
When,0.0032381148063248,0.7868642113201305,1.509370780249428,90.64362566637638
we,0.0048018198196355,0.8000818559193519,1.390645093708334,132.1953737952128
next,0.0006932886828926,0.40927581379877526,3.3651061965720173,37.311512053259165
morning,0.0002961352857066,0.2628702353071515,3.9422120113752346,24.813816344137017
empty,5.383019913078432e-05,0.06494699094060485,4.499558227832877,18.256258260928337
really,0.001291094493291,0.6012203143186553,2.501558843374534,47.300877926198694
surprised,6.628448684741822e-05,0.06336729034408554,4.515348132955569,23.040483100083275
launched,5.908867616669641e-05,0.05577805005265984,4.615156168773958,23.333815061971414
search,0.0001262034488618,0.13282530436012227,4.432314692159373,20.92836122554109
staff,0.0001660571695551,0.1409996579560761,4.320347717186982,25.940861263133367
pretty,0.0003321143391102,0.2951200543908868,3.8387413294252255,24.787556865541
sad,9.57596344434518e-05,0.07229619425306262,4.394115438783462,29.17506701955524
always,0.0007956906041182,0.49757202095812836,3.009384661176404,35.223547821499174
bit,0.0003238114806324,0.2398894128784234,3.964994464083258,29.73212705193458
surprise,7.777010774164726e-05,0.07807969484193542,4.501737692134862,21.939130544729025
Reiss,6.628448684741822e-07,0.0006857982364757257,4.6367604518295025,21.2892495870781
Jenkinson,4.372838798284794e-07,0.00040599178983481015,4.566534559988635,23.724170445863855
exhibits,9.146982422994455e-06,0.009801800111097086,4.590018959945779,20.55496879983151
keeper,1.4530002336072889e-05,0.016255090891374606,4.58328906893931,19.68888402979005
absolutely,0.0001321538307709,0.1155318846808094,4.414575401834522,25.19548470251365
certain,0.0002006524132124,0.19414669868755174,4.225707925384485,22.764556627259978
taken,0.0002961352857066,0.2583372065811689,4.024456168796519,25.249223011948487
understand,0.0003238114806324,0.22466595748336,4.124699027139387,31.74678790685742
behavior,6.780667756834015e-05,0.06304993368045564,4.562325228888373,23.688232119132326
well,0.0014806764285331,0.6060612289823079,2.486815008177422,53.8131580550469
seen,0.0004580410260228,0.32560385940133324,3.7291195474427727,30.98558171533782
boats,2.4631813484009275e-05,0.02568740129811107,4.615447953858089,21.12131900277067
slip,2.643076615418973e-05,0.02360420711310389,4.4181717365666096,24.664093304900703
through,0.0010254030220028,0.575113706874608,2.6381646209809304,39.27224185418439
bilge,6.47622961264963e-07,0.0007638161982574744,4.582534214089687,18.6757560742717
pumps,9.354553884938354e-06,0.011876688826535493,4.608872403079545,17.34892310320607
And,0.0355639104797212,0.970980809992303,0.25998516527046256,806.758742963578
security,0.0002186419399142,0.19334273518907863,4.20593289131844,24.908663912924453
here,0.001291094493291,0.5783858815978468,2.6035259698399673,49.16829680519538
tight,5.147772256208681e-05,0.060033907253543246,4.5545621674044,18.887198036596782
anyone,0.0003321143391102,0.28377612964235255,3.9232158435525126,25.778437177204623
why,0.001177622094095,0.5813284390628737,2.6176783035391384,44.619961852557424
they,0.0043728387982847,0.8257102148496828,1.2639538376557446,116.64889507774346
Because,0.0014806764285331,0.6071040877445641,2.4893628587379726,53.72071999617815
no,0.0030997338316955,0.7151909474286807,1.8762857296042434,95.46566754279932
bones,2.892162369751651e-05,0.03273348225322394,4.625613383884861,19.461453876966488
able,0.0003722448217527,0.26678953353956175,3.9562991403139076,30.732981631057573
fit,0.0001232974483946,0.09865644894663951,4.305724287927241,27.52792198226704
small,0.0004483543577988,0.3405449092477199,3.7046744664559514,28.99958759572596
spaces,2.643076615418973e-05,0.028231625659375592,4.60774277986781,20.621425547715745
filmed,1.5913812082365544e-05,0.02250176413009017,4.626348298698568,15.577669176101256
gaps,1.001878256315883e-05,0.012041009317610324,4.576011921001088,18.32723201287416
size,0.0001868143157495,0.1457916081240825,4.22511568886161,28.224252333745078
coins,2.518533738252634e-05,0.025745003883462687,4.617374869513359,21.547635995628003
They,0.0043728387982847,0.8265821672098527,1.2464024452906988,116.52584345213486
understood,5.258477035912093e-05,0.044794489537992185,4.622944613115441,25.85712344507408
intelligent,2.6984290052706792e-05,0.0285755339130354,4.5751310219408365,20.799910288708695
capable,5.63210566741111e-05,0.05928158553393916,4.56820917776056,20.92646168597249
using,0.0004082238751563,0.3473812652108149,3.665267483793342,25.88432400721694
tools,5.383019913078432e-05,0.0556579623968542,4.579000865828553,21.303134157654153
At,0.0069328868289262,0.8661283593260098,0.991900543926422,176.30988865835096
Marine,4.691115039932104e-05,0.05021176036964132,4.591419714713663,20.578582428876903
Education,0.0002643076615418,0.19951248374814476,4.162818836398557,29.17994682280098
Center,0.0002144905106753,0.18117389600230394,4.18031945554603,26.07697908444846
Wellington,9.146982422994455e-06,0.010105018757215806,4.622645051467753,19.93818124502892
habit,2.4078289585492212e-05,0.025233855789120865,4.532953288175844,21.01777969980118
visiting,3.805476802304805e-05,0.04833511072129756,4.588868405772635,17.34168048196147
another,0.0007610953604609,0.4328726621098706,3.273665891538725,38.7278809478688
overnight,2.144905106753617e-05,0.024356993089089302,4.594395170669134,19.396761658637583
steal,3.5563910479721264e-05,0.03492911699317027,4.564475500916359,22.426769559170857
crabs,3.473362463194567e-06,0.004058733656703765,4.7288990440679495,18.84969696450931
returning,4.275972116044307e-05,0.048349967186945224,4.579075793237429,19.4797554235006
own,0.0007610953604609,0.4383850593445099,3.231724637322583,38.24090389586871
center,0.0002144905106753,0.18412489114301148,4.157111322990352,25.65903972771711
Ozymandias,2.518533738252634e-07,0.00023190697495868118,4.598975636236611,23.920969711485476
thought,0.0005383019913078,0.4151552407823107,3.423254840588263,28.5601366285891
broken,0.0001050311597436,0.10739290195754667,4.427230078807101,21.54206847297802
record,0.0002241771788994,0.2087336198310705,4.153227759485947,23.65613630904365
opening,0.000120529828902,0.133716685370012,4.379706691262891,19.854262362378293
jar,1.1776220940950502e-05,0.011030651689159465,4.454873239424343,23.515249602419292
released,0.0001549866915847,0.13236504111909517,4.3641194368178775,25.790866168122786
brought,0.0002006524132124,0.21606546755957964,4.208760912433473,20.45520538838368
number,0.000577048664204,0.3609689242607011,3.543572193548613,35.211736550619456
ago,0.0003639419632749,0.274712880225012,3.828921062791005,29.180849470193557
local,0.0003722448217527,0.2899467281381493,3.8515894574126124,28.27842854540895
